id,name,pkg,lead_ext,category,state,url,license,tags,version,repo,lang,contrib,lead,has_bin,has_lib,need_ddl,need_load,trusted,relocatable,schemas,pg_ver,requires,require_by,see_also,rpm_ver,rpm_repo,rpm_pkg,rpm_pg,rpm_deps,deb_ver,deb_repo,deb_pkg,deb_deps,deb_pg,source,extra,en_desc,zh_desc,comment,mtime
2110,pgroonga,pgroonga,pgroonga,FTS,available,https://github.com/pgroonga/pgroonga,PostgreSQL,,4.0.4,PIGSTY,C,f,t,f,t,t,f,t,t,,"{18,17,16,15,14,13}",,,"{pg_search,pg_bigm,zhparser,pg_bestmatch,pg_tokenizer,pg_trgm,rum,vchord_bm25}",4.0.4,PIGSTY,pgroonga_$v*,"{18,17,16,15,14,13}",{groonga-libs},4.0.4,PIGSTY,postgresql-$v-pgroonga,{libgroonga0},"{18,17,16,15,14,13}",pgroonga-4.0.4.tar.gz,{},"Use Groonga as index, fast full text search platform for all languages!",使用Groonga，面向所有语言的高速全文检索平台,require xxHash vendor repo to build,2025-10-31
2111,pgroonga_database,pgroonga,pgroonga,FTS,available,https://github.com/pgroonga/pgroonga,PostgreSQL,,4.0.4,PIGSTY,C,f,f,f,t,t,f,t,t,,"{18,17,16,15,14,13}",,,"{pg_search,zhparser,pg_bigm,pg_tokenizer,pg_trgm,fuzzystrmatch,rum,unaccent}",4.0.4,PIGSTY,pgroonga_$v*,"{18,17,16,15,14,13}",{groonga-libs},4.0.4,PIGSTY,postgresql-$v-pgroonga,{libgroonga0},"{18,17,16,15,14,13}",pgroonga-4.0.4.tar.gz,{},PGroonga database management module,PGGroonga 数据库管理模块,,2025-10-31
2120,pg_bigm,pg_bigm,pg_bigm,FTS,available,https://github.com/pgbigm/pg_bigm,PostgreSQL,,1.2,MIXED,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{pg_search,pgroonga,zhparser,pg_trgm,pgroonga_database,pg_tokenizer,fuzzystrmatch,rum}",1.2,PGDG,pg_bigm_$v*,"{18,17,16,15,14,13}",,1.2,PIGSTY,postgresql-$v-pg-bigm,,"{18,17,16,15,14,13}",pg_bigm-1.2-20250903.tar.gz,{},create 2-gram (bigram) index for faster full text search.,基于二字组的多语言全文检索扩展,,2025-11-04
2130,zhparser,zhparser,zhparser,FTS,available,https://github.com/amutu/zhparser,PostgreSQL,,2.3,PIGSTY,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{pg_trgm,rum,pg_search,pgroonga,pgroonga_database,pg_bigm,pg_tokenizer,vchord_bm25}",2.3,PIGSTY,zhparser_$v*,"{18,17,16,15,14,13}",,2.3,PIGSTY,postgresql-$v-zhparser,,"{18,17,16,15,14,13}",zhparser-2.3.tar.gz,{},a parser for full-text search of Chinese,中文分词，全文搜索解析器,,2025-09-06
2140,pg_bestmatch,pg_bestmatch,pg_bestmatch,FTS,available,https://github.com/tensorchord/pg_bestmatch.rs,Apache-2.0,{pgrx},0.0.2,PIGSTY,Rust,f,t,f,t,t,t,f,f,{bm_catalog},"{18,17,16,15,14,13}",,,"{vector,pg_search,vchord_bm25,vchord,vectorscale,zhparser,pg_tokenizer,vectorize}",0.0.2,PIGSTY,pg_bestmatch_$v,"{18,17,16,15,14,13}",,0.0.2,PIGSTY,postgresql-$v-pg-bestmatch,,"{18,17,16,15,14,13}",pg_bestmatch-0.0.2.tar.gz,"{""pgrx"": ""0.16.1""}",Generate BM25 sparse vector inside PostgreSQL,在数据库内生成BM25稀疏向量,manual updated pgrx by Vonng,2025-11-02
2150,vchord_bm25,vchord_bm25,vchord_bm25,FTS,available,https://github.com/tensorchord/VectorChord-bm25,AGPL-3.0,{pgrx},0.2.2,PIGSTY,Rust,f,t,f,t,t,t,f,f,{bm25_catalog},"{18,17,16,15,14,13}",,,"{vector,vchord,pg_search,pg_bestmatch,vectorscale,zhparser,pg_tokenizer,pgroonga}",0.2.2,PIGSTY,vchord_bm25_$v,"{18,17,16,15,14,13}",,0.2.2,PIGSTY,postgresql-$v-vchord-bm25,,"{18,17,16,15,14,13}",VectorChord-bm25-0.2.2.tar.gz,"{""pgrx"": ""0.16.1""}",A postgresql extension for bm25 ranking algorithm,BM25排序算法,,2025-10-25
2160,pg_tokenizer,pg_tokenizer,pg_tokenizer,FTS,available,https://github.com/tensorchord/pg_tokenizer.rs,Apache-2.0,{pgrx},0.1.1,PIGSTY,Rust,f,t,f,t,t,f,t,f,{tokenizer_catalog},"{18,17,16,15,14,13}",,,"{pg_search,pgroonga,pg_bigm,zhparser,pgroonga_database,pg_bestmatch,vchord_bm25,pg_trgm}",0.1.1,PIGSTY,pg_tokenizer_$v,"{18,17,16,15,14,13}",,0.1.1,PIGSTY,postgresql-$v-pg-tokenizer,,"{18,17,16,15,14,13}",pg_tokenizer.rs-0.1.1.tar.gz,"{""pgrx"": ""0.16.1""}",Tokenizers for full-text search,用于全文检索的分词器,PG18 fix by Vonng,2025-10-25
2170,pg_biscuit,pg_biscuit,pg_biscuit,FTS,available,https://github.com/CrystallineCore/pg_biscuit,MIT,,1.0,PIGSTY,C,f,t,f,t,t,f,f,f,{public},"{18,17,16}",{plpgsql},,"{pg_search,pg_bigm,pg_trgm,zhparser,pg_bestmatch,vchord_bm25}",1.0,PIGSTY,pg_biscuit_$v*,"{18,17,16}",,1.0,PIGSTY,postgresql-$v-biscuit,,"{18,17,16}",pg_biscuit-1.0.tar.gz,{},IAM-LIKE pattern matching with bitmap indexing,使用IAM的高性能文本模式匹配,,2025-11-18
2270,hunspell_cs_cz,hunspell_cs_cz,hunspell_cs_cz,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_de_de,hunspell_en_us,hunspell_fr,hunspell_nl_nl,hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru}",1.0,PIGSTY,hunspell_cs_cz_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-cs-cz,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Czech Hunspell Dictionary,Hunspell捷克语全文检索词典,,2025-09-06
2271,hunspell_de_de,hunspell_de_de,hunspell_de_de,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_cs_cz,hunspell_en_us,hunspell_fr,hunspell_nl_nl,hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru}",1.0,PIGSTY,hunspell_de_de_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-de-de,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},German Hunspell Dictionary,Hunspell德语全文检索词典,,2025-09-06
2272,hunspell_en_us,hunspell_en_us,hunspell_en_us,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_cs_cz,hunspell_de_de,hunspell_fr,hunspell_nl_nl,hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru}",1.0,PIGSTY,hunspell_en_us_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-en-us,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},en_US Hunspell Dictionary,Hunspell英语全文检索词典,,2025-09-06
2273,hunspell_fr,hunspell_fr,hunspell_fr,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_cs_cz,hunspell_de_de,hunspell_en_us,hunspell_nl_nl,hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru}",1.0,PIGSTY,hunspell_fr_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-fr,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},French Hunspell Dictionary,Hunspell法语全文检索词典,,2025-09-06
2274,hunspell_ne_np,hunspell_ne_np,hunspell_ne_np,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_en_us,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru,hunspell_ru_ru_aot,hunspell_cs_cz,hunspell_de_de,hunspell_fr}",1.0,PIGSTY,hunspell_ne_np_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-ne-np,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Nepali Hunspell Dictionary,Hunspell尼泊尔语全文检索词典,,2025-09-06
2275,hunspell_nl_nl,hunspell_nl_nl,hunspell_nl_nl,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_cs_cz,hunspell_de_de,hunspell_en_us,hunspell_fr,hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru}",1.0,PIGSTY,hunspell_nl_nl_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-nl-nl,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Dutch Hunspell Dictionary,Hunspell荷兰语全文检索词典,,2025-09-06
2276,hunspell_nn_no,hunspell_nn_no,hunspell_nn_no,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_en_us,hunspell_ne_np,hunspell_pt_pt,hunspell_ru_ru,hunspell_ru_ru_aot,hunspell_cs_cz,hunspell_de_de,hunspell_fr}",1.0,PIGSTY,hunspell_nn_no_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-nn-no,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Norwegian (norsk) Hunspell Dictionary,Hunspell挪威语全文检索词典,,2025-09-06
2277,hunspell_pt_pt,hunspell_pt_pt,hunspell_pt_pt,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,{broken},1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_en_us,hunspell_ne_np,hunspell_nn_no,hunspell_ru_ru,hunspell_ru_ru_aot,hunspell_cs_cz,hunspell_de_de,hunspell_fr}",1.0,PIGSTY,hunspell_pt_pt_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-pt-pt,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Portuguese Hunspell Dictionary,Hunspell葡萄牙语全文检索词典,"WARNING, conflict with pg built-in dict file, not recommended",2025-09-06
2278,hunspell_ru_ru,hunspell_ru_ru,hunspell_ru_ru,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru_aot,hunspell_cs_cz,hunspell_de_de,hunspell_en_us,hunspell_fr}",1.0,PIGSTY,hunspell_ru_ru_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-ru-ru,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Russian Hunspell Dictionary,Hunspell俄语全文检索词典,,2025-09-06
2279,hunspell_ru_ru_aot,hunspell_ru_ru_aot,hunspell_ru_ru_aot,FTS,available,https://github.com/postgrespro/hunspell_dicts,PostgreSQL,,1.0,PIGSTY,Data,f,t,f,f,t,f,f,t,,"{18,17,16,15,14,13}",,,"{hunspell_ne_np,hunspell_nn_no,hunspell_pt_pt,hunspell_ru_ru,hunspell_cs_cz,hunspell_de_de,hunspell_en_us,hunspell_fr}",1.0,PIGSTY,hunspell_ru_ru_aot_$v,"{18,17,16,15,14,13}",,1.0,PIGSTY,postgresql-$v-hunspell-ru-ru-aot,,"{18,17,16,15,14,13}",hunspell-1.0.tar.gz,{},Russian Hunspell Dictionary (from AOT.ru group),Hunspell俄语全文检索词典（来自AOT.ru小组）,,2025-09-06
2380,fuzzystrmatch,fuzzystrmatch,fuzzystrmatch,FTS,available,https://www.postgresql.org/docs/current/fuzzystrmatch.html,PostgreSQL,,1.2,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,{postgis_tiger_geocoder},"{pg_similarity,smlar,pg_trgm,unaccent,pg_bigm,citext,btree_gist,btree_gin}",1.2,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.2,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},determine similarities and distance between strings,确定字符串之间的相似性和距离,,2025-09-06
2390,pg_trgm,pg_trgm,pg_trgm,FTS,available,https://www.postgresql.org/docs/current/pgtrgm.html,PostgreSQL,,1.6,CONTRIB,C,t,t,f,t,t,f,f,,,"{18,17,16,15,14,13}",,,"{pg_similarity,pg_bigm,fuzzystrmatch,unaccent,smlar,pgroonga_database,rum,citext}",1.6,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.6,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},text similarity measurement and index searching based on trigrams,文本相似度测量函数与模糊检索,,2025-09-06
2400,citus,citus,citus,OLAP,available,https://github.com/citusdata/citus,AGPL-3.0,,13.2.0,PIGSTY,C,f,t,f,t,t,t,f,f,{pg_catalog},"{17,16,15}",,,"{pg_partman,plproxy,columnar,pg_fkpart,timescaledb,pg_duckdb,tablefunc,hll}",13.2.0,PIGSTY,citus_$v*,"{17,16,15,14}",,13.2.0,PIGSTY,postgresql-$v-citus,,"{17,16,15,14}",citus-13.2.0.tar.gz,{},Distributed PostgreSQL as an extension,Citus 分布式数据库,conflict with hydra,2025-02-20
2401,citus_columnar,citus,citus,OLAP,available,https://github.com/citusdata/citus,AGPL-3.0,,13.2.0,PIGSTY,C,f,f,f,t,t,f,f,f,{pg_catalog},"{17,16,15}",,,"{columnar,pg_parquet,timescaledb,pg_analytics,pg_mooncake,pg_duckdb,duckdb_fdw,orioledb}",13.2.0,PIGSTY,citus_$v*,"{17,16,15,14}",,13.2.0,PIGSTY,postgresql-$v-citus,,"{17,16,15,14}",citus-13.2.0.tar.gz,{},Citus columnar storage engine,Citus 列式存储引擎,conflict with hydra columnar,2025-02-20
2410,columnar,hydra,columnar,OLAP,available,https://github.com/hydradatabase/hydra,AGPL-3.0,,1.1.2,PIGSTY,C,f,t,f,t,t,f,f,f,,"{16,15,14,13}",,{timeseries},"{citus,citus_columnar,pg_mooncake,timescaledb,pg_analytics,pg_parquet,pg_duckdb,duckdb_fdw}",1.1.2,PIGSTY,hydra_$v*,"{16,15,14,13}",,1.1.2,PIGSTY,postgresql-$v-hydra,,"{16,15,14,13}",hydra-1.1.2.tar.gz,{},Hydra Columnar extension,开源列式存储扩展,"conflict with citus columnar, no pg17",2025-02-20
2420,pg_analytics,pg_analytics,pg_analytics,OLAP,available,https://github.com/paradedb/pg_analytics,PostgreSQL,"{pgrx,duckdb}",0.3.7,PIGSTY,Rust,f,t,f,t,t,f,t,f,{paradedb},"{17,16,15,14}",,,"{pg_duckdb,pg_mooncake,duckdb_fdw,pg_parquet,columnar,citus_columnar,orioledb,citus}",0.3.7,PIGSTY,pg_analytics_$v,"{17,16,15,14}",,0.3.7,PIGSTY,postgresql-$v-pg-analytics,,"{17,16,15,14}",,"{""pgrx"": ""0.13.0""}","Postgres for analytics, powered by DuckDB",由 DuckDB 驱动的数据分析引擎,"archived, no longer maintained",2025-02-20
2430,pg_duckdb,pg_duckdb,pg_duckdb,OLAP,available,https://github.com/duckdb/pg_duckdb,MIT,{duckdb},1.1.0,PIGSTY,C++,f,t,f,t,t,t,f,f,,"{18,17,16,15,14}",,{pg_mooncake},"{pg_mooncake,duckdb_fdw,pg_analytics,pg_parquet,columnar,citus,citus_columnar,orioledb}",1.1.0,PIGSTY,pg_duckdb_$v*,"{18,17,16,15,14}",,1.1.0,PIGSTY,postgresql-$v-pg-duckdb,,"{18,17,16,15,14}",pg_duckdb-1.1.0.tar.gz,{},DuckDB Embedded in Postgres,在PostgreSQL中的嵌入式DuckDB扩展,conflict with duckdb_fdw,2025-11-01
2440,pg_mooncake,pg_mooncake,pg_mooncake,OLAP,available,https://github.com/Mooncake-Labs/pg_mooncake,MIT,"{pgrx,duckdb}",0.2.0,PIGSTY,Rust,f,t,f,f,t,t,f,f,,"{18,17,16,15,14}",{pg_duckdb},,"{pg_duckdb,duckdb_fdw,pg_analytics,columnar,citus_columnar,pg_parquet,orioledb,timescaledb}",0.2.0,PIGSTY,pg_mooncake_$v*,"{18,17,16,15,14}",,0.2.0,PIGSTY,postgresql-$v-pg-mooncake,,"{18,17,16,15,14}",pg_mooncake-0.2.0.tar.gz,"{""pgrx"": ""0.16.1""}",Columnstore Table in Postgres,PostgreSQL列式存储表,unpublished release,2025-11-01
2450,duckdb_fdw,duckdb_fdw,duckdb_fdw,OLAP,available,https://github.com/alitrack/duckdb_fdw,MIT,{duckdb},1.1.2,PIGSTY,C,f,t,f,t,t,f,f,t,,"{17,16,15,14,13}",,,"{pg_analytics,pg_duckdb,pg_mooncake,pg_parquet,wrappers,citus_columnar,columnar,citus}",1.1.2,PIGSTY,duckdb_fdw_$v*,"{17,16,15,14,13}",{libduckdb},1.1.2,PIGSTY,postgresql-$v-duckdb-fdw,{libduckdb},"{17,16,15,14,13}",duckdb_fdw-1.1.3.tar.gz,{},DuckDB Foreign Data Wrapper,DuckDB 外部数据源包装器,conflict on libduckdb with pg_duckdb,2025-02-20
2460,pg_parquet,pg_parquet,pg_parquet,OLAP,available,https://github.com/CrunchyData/pg_parquet/,PostgreSQL,{pgrx},0.5.1,PIGSTY,Rust,f,t,f,t,t,t,t,f,,"{18,17,16,15,14}",,,"{pg_analytics,pg_duckdb,duckdb_fdw,citus_columnar,columnar,pg_mooncake,aws_s3,citus}",0.5.1,PIGSTY,pg_parquet_$v,"{18,17,16,15,14}",,0.5.1,PIGSTY,postgresql-$v-pg-parquet,,"{18,17,16,15,14}",pg_parquet-0.5.1.tar.gz,"{""pgrx"": ""0.16.1""}",copy data between Postgres and Parquet,在PostgreSQL与本地/S3中的Parquet文件复制数据,manual update from 0.16.0,2025-10-26
2500,pg_fkpart,pg_fkpart,pg_fkpart,OLAP,available,https://github.com/lemoineat/pg_fkpart,GPL-2.0,{pgdg-flaw},1.7.0,MIXED,SQL,f,t,f,f,t,f,f,f,{pgfkpart},"{18,17,16,15,14,13}",,,"{citus,pg_partman,timescaledb,periods,temporal_tables,btree_gist,emaj,table_version}",1.7.0,PIGSTY,pg_fkpart_$v,"{18,17,16,15,14,13}",,1.7.0,PIGSTY,postgresql-$v-pg-fkpart,,"{18,17,16,15,14,13}",pg_fkpart-1.7.0.tar.gz,{},Table partitioning by foreign key utility,按外键实用程序进行表分区的扩展,"no pg13,12 on el8 pgdg repo",2025-09-06
2510,pg_partman,pg_partman,pg_partman,OLAP,available,https://github.com/pgpartman/pg_partman,PostgreSQL,,5.3.1,PGDG,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",,{timeseries},"{citus,pg_fkpart,timescaledb,periods,emaj,pg_cron,plproxy,temporal_tables}",5.3.1,PGDG,pg_partman_$v*,"{18,17,16,15,14,13}",,5.3.0,PGDG,postgresql-$v-partman,,"{18,17,16,15,14,13}",pg_partman-5.3.1.tar.gz,{},Extension to manage partitioned tables by time or ID,用于按时间或 ID 管理分区表的扩展,"no pg13,12 on u24 pgdg repo",2025-10-21
2520,plproxy,plproxy,plproxy,OLAP,available,https://github.com/plproxy/plproxy,BSD 0-Clause,{pgdg-flaw},2.11.0,PGDG,C,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",,,"{citus,dblink,postgres_fdw,pg_partman,odbc_fdw,jdbc_fdw,citus_columnar,columnar}",2.11.0,PGDG,plproxy_$v*,"{18,17,16,15,14,13}",,2.11.0,PGDG,postgresql-$v-plproxy,,"{18,17,16,15,14,13}",plproxy-2.11.0.tar.gz,{},Database partitioning implemented as procedural language,作为过程语言实现的数据库分区,,2025-09-06
2530,pg_strom,pg_strom,pg_strom,OLAP,available,https://github.com/heterodb/pg-strom,PostgreSQL,{non-free},6.0,PGDG,C,f,t,f,t,t,f,f,,,"{17,16,15,14,13}",,,"{pg4ml,pgml,columnar,citus,pg_analytics,citus_columnar,pg_duckdb,pg_mooncake}",6.0,PGDG,pg_strom_$v*,"{17,16,15,14,13}",,,,,,,,{},PG-Strom - big-data processing acceleration using GPU and NVME,使用GPU与NVMe加速大数据处理,,2025-02-20
2590,tablefunc,tablefunc,tablefunc,OLAP,available,https://www.postgresql.org/docs/current/tablefunc.html,PostgreSQL,,1.0,CONTRIB,C,t,t,f,t,t,f,t,,,"{18,17,16,15,14,13}",,{pg4ml},"{cube,plr,orafce,timescaledb,citus,pg_partman,citus_columnar}",1.0,CONTRIB,postgresql$v-contrib,"{18,17,16,15,14,13}",,1.0,CONTRIB,postgresql-$v,,"{18,17,16,15,14,13}",,{},"functions that manipulate whole tables, including crosstab",交叉表函数,,2025-09-06
2760,age,age,age,FEAT,available,https://github.com/apache/age,Apache-2.0,,1.5.0,MIXED,C,f,t,f,t,t,f,f,f,{ag_catalog},"{17,16,15,14,13}",,,"{pg_graphql,rum,pg_jsonschema,jsquery,ltree,http,pg_net,citus}",1.5.0,PIGSTY,apache-age_$v*,"{17,16,15,14,13}",,1.5.0,PGDG,postgresql-$v-age,,"{17,16,15,14,13}",age-1.5.0.tar.gz,{},AGE graph database extension,Apache AGE，图数据库扩展 （Deb可用）,no longer maintained,2025-03-20
2770,hll,hll,hll,FEAT,available,https://github.com/citusdata/postgresql-hll,Apache-2.0,,2.19,PGDG,C++,f,t,f,t,t,f,f,f,,"{18,17,16,15,14,13}",,,"{topn,count_distinct,omnisketch,bloom,roaringbitmap,ddsketch,tdigest,citus}",2.19,PGDG,hll_$v*,"{18,17,16,15,14,13}",,2.19,PGDG,postgresql-$v-hll,,"{18,17,16,15,14,13}",,{},type for storing hyperloglog data,hyperloglog 数据类型,,2025-11-19
2780,rum,rum,rum,FEAT,available,https://github.com/postgrespro/rum,PostgreSQL,,1.3.14,PGDG,C,f,t,f,t,t,f,f,t,,"{17,16,15,14,13}",,{documentdb},"{pg_trgm,btree_gist,btree_gin,pg_search,pgroonga,pg_bigm,zhparser,pgroonga_database}",1.3.14,PGDG,rum_$v,"{17,16,15,14,13}",,1.3.14,PGDG,postgresql-$v-rum,,"{17,16,15,14,13}",,{},RUM index access method,RUM 索引访问方法,,2025-02-20
2790,pg_graphql,pg_graphql,pg_graphql,FEAT,available,https://github.com/supabase/pg_graphql,Apache-2.0,"{pgrx,supabase}",1.5.12,PIGSTY,Rust,f,t,f,t,t,f,f,f,{graphql},"{18,17,16,15,14}",,,"{age,pg_jsonschema,jsquery,pg_net,http,pg_summarize,pg_tiktoken,wrappers}",1.5.12,PIGSTY,pg_graphql_$v,"{18,17,16,15,14}",,1.5.12,PIGSTY,postgresql-$v-pg-graphql,,"{18,17,16,15,14}",pg_graphql-1.5.12.tar.gz,"{""pgrx"": ""0.16.1""}",Add in-database GraphQL support,PG内的GraphQL支持,not an official release by Vonng,2025-10-26
2800,pg_jsonschema,pg_jsonschema,pg_jsonschema,FEAT,available,https://github.com/supabase/pg_jsonschema,Apache-2.0,"{pgrx,supabase}",0.3.3,PIGSTY,Rust,f,t,f,f,t,f,f,f,,"{18,17,16,15,14,13}",,,"{pg_graphql,jsquery,plv8,jsonb_plperl,http,pg_net,pg_summarize,pg_tiktoken}",0.3.3,PIGSTY,pg_jsonschema_$v,"{18,17,16,15,14,13}",,0.3.3,PIGSTY,postgresql-$v-pg-jsonschema,,"{18,17,16,15,14,13}",pg_jsonschema-0.3.3.tar.gz,"{""pgrx"": ""0.16.1""}",PostgreSQL extension providing JSON Schema validation,提供JSON Schema校验能力,manual update from 0.16.0 by Vonng,2025-10-26
2810,jsquery,jsquery,jsquery,FEAT,available,https://github.com/postgrespro/jsquery,PostgreSQL,,1.2,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{pg_graphql,pg_jsonschema,plv8,jsonb_plperl,jsonb_plpython3u,pg_net,pg_summarize,age}",1.2,PGDG,jsquery_$v*,"{18,17,16,15,14,13}",,1.2,PGDG,postgresql-$v-jsquery,,"{18,17,16,15,14,13}",jsquery-1.2.tar.gz,{},data type for jsonb inspection,用于内省 JSONB 数据类型的查询类型,"no pg13,12 on el9",2025-09-06
2820,pg_hint_plan,pg_hint_plan,pg_hint_plan,FEAT,available,https://github.com/ossc-db/pg_hint_plan,BSD 3-Clause,,1.8.0,PGDG,C,f,t,f,t,t,f,f,f,{hint_plan},"{18,17,16,15,14,13}",,,"{pg_show_plans,pg_store_plans,pg_stat_statements,hypopg,pg_qualstats,auto_explain,index_advisor,pg_profile}",1.8.0,PGDG,pg_hint_plan_$v*,"{18,17,16,15,14,13}",,1.8.0,PGDG,postgresql-$v-pg-hint-plan,,"{18,17,16,15,14,13}",pg_hint_plan-REL18_1_8_0.tar.gz,{},Give PostgreSQL ability to manually force some decisions in execution plans.,添加强制指定执行计划的能力,,2025-10-26
2830,hypopg,hypopg,hypopg,FEAT,available,https://github.com/HypoPG/hypopg,PostgreSQL,,1.4.2,PGDG,C,f,t,f,t,t,f,f,t,,"{18,17,16,15,14,13}",,,"{index_advisor,pg_qualstats,powa,pg_hint_plan,auto_explain,pg_stat_statements,btree_gin,pg_show_plans}",1.4.2,PGDG,hypopg_$v*,"{18,17,16,15,14,13}",,1.4.2,PGDG,postgresql-$v-hypopg,,"{18,17,16,15,14,13}",hypopg-1.4.1.tar.gz,{},Hypothetical indexes for PostgreSQL,假设索引，用于创建一个虚拟索引检验执行计划,,2025-10-26
2840,index_advisor,index_advisor,index_advisor,FEAT,available,https://github.com/supabase/index_advisor,PostgreSQL,{supabase},0.2.0,PIGSTY,SQL,f,t,f,f,t,f,,t,,"{18,17,16,15,14,13}",,,"{hypopg,pg_qualstats,powa,pg_stat_statements,pg_hint_plan,auto_explain,pg_profile,pg_show_plans}",0.2.0,PIGSTY,index_advisor_$v,"{18,17,16,15,14,13}",,0.2.0,PIGSTY,postgresql-$v-index-advisor,,"{18,17,16,15,14,13}",index_advisor-0.2.0.tar.gz,{},Query index advisor,查询索引建议器,,2025-10-26
2850,plan_filter,pg_plan_filter,plan_filter,FEAT,available,https://github.com/pgexperts/pg_plan_filter,PostgreSQL,,0.0.1,PIGSTY,C,f,t,f,t,f,t,f,f,,"{18,17,16,15,14,13}",,,"{age,hll,rum,pg_graphql,pg_jsonschema,jsquery,pg_hint_plan,hypopg}",0.0.1,PIGSTY,pg_plan_filter_$v*,"{18,17,16,15,14,13}",,0.0.1,PIGSTY,postgresql-$v-pg-plan-filter,,"{18,17,16,15,14,13}",pg_plan_filter.tar.gz,{},filter statements by their execution plans.,使用执行计划代价过滤阻止特定查询语句,,2025-10-26
